,Unnamed: 0,brand,year,price_in_euro,power_ps
68004,197318,skoda,2019,15290,110
68005,197319,skoda,2019,30970,150
68006,197320,skoda,2019,40780,239
68007,197321,skoda,2019,16200,116
68008,197322,skoda,2019,24990,150
68009,197323,skoda,2019,21990,150
68010,197324,skoda,2019,14800,116
68011,197326,skoda,2019,19980,150
68012,197327,skoda,2019,25200,150
68013,197328,skoda,2019,26890,150
68014,197329,skoda,2019,15480,110
68015,197330,skoda,2019,22989,150
68016,197331,skoda,2019,25450,245
68017,197332,skoda,2019,22480,150
68018,197333,skoda,2019,15850,110
68019,197334,skoda,2019,30950,190
68020,197335,skoda,2019,29990,190
68021,197336,skoda,2019,12900,75
68022,197337,skoda,2019,15700,110
68023,197338,skoda,2019,23990,272
68024,197339,skoda,2019,23490,150
68025,197341,skoda,2019,19780,116
68026,197342,skoda,2019,30870,190
68027,197343,skoda,2019,29899,245
68028,197344,skoda,2019,16450,150
68029,197345,skoda,2019,25950,150
68030,197346,skoda,2019,19980,150
68031,197347,skoda,2019,20680,116
68032,197348,skoda,2019,21480,190
68033,197349,skoda,2019,32990,190
68034,197350,skoda,2019,29860,190
68035,197351,skoda,2019,32950,272
68036,197352,skoda,2019,30977,150
68037,197353,skoda,2019,15999,150
68038,197354,skoda,2019,26330,150
68039,197355,skoda,2019,38390,239
68040,197356,skoda,2019,24499,245
68041,197357,skoda,2019,35950,239
68042,197358,skoda,2019,23870,150
68043,197359,skoda,2019,20880,116
68044,197360,skoda,2019,25350,150
68045,197361,skoda,2019,18490,150
68046,197362,skoda,2019,15999,116
68047,197363,skoda,2019,28990,190
68048,197364,skoda,2019,32990,272
68049,197365,skoda,2019,21400,184
68050,197366,skoda,2019,15980,116
68051,197367,skoda,2019,15900,95
68052,197368,skoda,2019,19900,150
68053,197369,skoda,2019,16949,116
68054,197370,skoda,2019,23800,150
68055,197371,skoda,2019,11900,150
68056,197372,skoda,2019,16900,150
68057,197373,skoda,2019,29489,245
68058,197374,skoda,2019,25950,184
68059,197375,skoda,2019,20790,150
68060,197376,skoda,2019,24750,184
68061,197377,skoda,2019,19580,116
68062,197379,skoda,2019,31900,190
68063,197380,skoda,2019,30270,272
68064,197381,skoda,2019,16290,150
68065,197382,skoda,2019,27990,190
68066,197383,skoda,2019,23489,150
68067,197386,skoda,2019,26220,184
68068,197387,skoda,2019,25990,150
68069,197388,skoda,2019,16999,150
68070,197389,skoda,2019,32390,190
68071,197390,skoda,2019,9700,60
68072,197391,skoda,2019,20960,150
68073,197392,skoda,2019,14950,95
68074,197393,skoda,2019,15900,150
68075,197394,skoda,2019,9995,95
68076,197395,skoda,2019,39330,239
68077,197396,skoda,2019,26740,190
68078,197397,skoda,2019,11690,75
68079,197398,skoda,2019,26880,150
68080,197399,skoda,2019,17250,184
68081,197401,skoda,2019,16880,116
68082,197402,skoda,2019,18990,116
68083,197405,skoda,2019,23900,150
68084,197406,skoda,2019,19440,116
68085,197407,skoda,2019,17999,184
68086,197408,skoda,2019,26788,150
68087,197409,skoda,2019,27888,184
68088,197410,skoda,2019,35880,272
68089,197411,skoda,2019,29590,190
68090,197412,skoda,2019,18930,150
68091,197413,skoda,2019,24390,190
68092,197414,skoda,2019,24990,150
68093,197415,skoda,2019,9980,75
68094,197416,skoda,2019,26885,184
68095,197417,skoda,2019,24690,150
68096,197419,skoda,2019,22990,150
68097,197421,skoda,2019,34990,272
68098,197422,skoda,2019,26995,190
68099,197423,skoda,2019,14990,116
68100,197424,skoda,2019,40990,239
68101,197425,skoda,2019,23490,150
68102,197426,skoda,2019,28990,150
68103,197427,skoda,2019,22760,150
68104,197429,skoda,2019,14999,116
68105,197430,skoda,2019,25879,184
68106,197431,skoda,2019,14900,95
68107,197432,skoda,2019,22980,150
68108,197434,skoda,2019,32330,272
68109,197435,skoda,2019,20490,150
68110,197436,skoda,2019,23489,184
68111,197437,skoda,2019,29980,116
68112,197439,skoda,2019,27390,150
68113,197440,skoda,2019,11450,75
68114,197441,skoda,2019,35500,190
68115,197442,skoda,2019,22975,150
68116,197443,skoda,2019,10800,60
68117,197444,skoda,2019,22760,190
68118,197445,skoda,2019,34990,190
68119,197446,skoda,2019,16950,150
68120,197447,skoda,2019,17450,116
68121,197448,skoda,2019,32720,150
68122,197449,skoda,2019,24980,150
68123,197450,skoda,2019,18999,150
68124,197451,skoda,2019,23480,150
68125,197452,skoda,2019,29698,190
68126,197453,skoda,2019,29880,190
68127,197454,skoda,2019,15299,150
68128,197455,skoda,2019,36489,190
68129,197456,skoda,2019,27980,150
68130,197457,skoda,2019,17930,150
68131,197458,skoda,2019,29500,190
68132,197459,skoda,2019,24950,150
68133,197460,skoda,2019,18500,116
68134,197461,skoda,2019,24750,75
68135,197462,skoda,2019,23780,150
68136,197463,skoda,2019,20790,150
68137,197464,skoda,2019,38880,150
68138,197465,skoda,2019,22000,239
68139,197466,skoda,2019,6999,190
68140,197467,skoda,2019,15424,60
68141,197469,skoda,2019,26870,184
68142,197471,skoda,2019,32490,150
68143,197472,skoda,2019,32720,272
68144,197473,skoda,2019,26788,150
68145,197474,skoda,2019,16800,150
68146,197475,skoda,2019,22900,184
68147,197476,skoda,2019,21990,116
68148,197477,skoda,2019,26930,184
68149,197478,skoda,2019,28900,190
68150,197479,skoda,2019,14980,116
68151,197481,skoda,2019,19890,150
68152,197482,skoda,2019,26930,150
68153,197483,skoda,2019,35990,150
68154,197484,skoda,2019,24990,150
68155,197485,skoda,2019,26990,190
68156,197486,skoda,2019,31999,272
68157,197487,skoda,2019,18999,150
68158,197488,skoda,2019,16439,110
68159,197489,skoda,2019,24670,150
68160,197490,skoda,2019,26788,150
68161,197491,skoda,2019,27499,245
68162,197492,skoda,2019,14490,116
68163,197494,skoda,2019,13490,110
68164,197495,skoda,2019,15990,110
68165,197496,skoda,2019,31890,272
68166,197497,skoda,2019,13930,95
68167,197498,skoda,2019,12990,60
68168,197499,skoda,2019,15990,110
68169,197500,skoda,2019,28990,190
68170,197502,skoda,2020,20750,150
68171,197504,skoda,2020,14579,95
68172,197506,skoda,2020,26485,184
68173,197507,skoda,2020,36990,239
68174,197508,skoda,2020,27990,150
68175,197510,skoda,2020,31440,150
68176,197511,skoda,2020,41970,239
68177,197512,skoda,2020,20980,150
68178,197514,skoda,2020,19990,116
68179,197515,skoda,2020,25880,150
68180,197516,skoda,2020,31640,150
68181,197517,skoda,2020,16950,116
68182,197519,skoda,2020,34760,218
68183,197520,skoda,2020,39679,156
68184,197522,skoda,2020,33800,218
68185,197523,skoda,2020,13780,95
68186,197524,skoda,2020,21990,150
68187,197525,skoda,2020,17480,110
68188,197527,skoda,2020,33650,245
68189,197528,skoda,2020,23490,150
68190,197529,skoda,2020,40960,190
68191,197530,skoda,2020,11980,95
68192,197532,skoda,2020,20200,116
68193,197533,skoda,2020,20480,150
68194,197534,skoda,2020,31800,218
68195,197535,skoda,2020,29995,150
68196,197536,skoda,2020,15980,95
68197,197537,skoda,2020,26490,150
68198,197538,skoda,2020,13980,95
68199,197539,skoda,2020,16975,95
68200,197540,skoda,2020,15599,95
68201,197541,skoda,2020,17750,95
68202,197542,skoda,2020,27485,150
68203,197543,skoda,2020,31900,245
68204,197544,skoda,2020,22990,150
68205,197545,skoda,2020,14490,95
68206,197546,skoda,2020,33890,190
68207,197547,skoda,2020,22970,150
68208,197549,skoda,2020,36700,156
68209,197550,skoda,2020,29990,150
68210,197551,skoda,2020,19988,150
68211,197552,skoda,2020,27480,218
68212,197553,skoda,2020,24990,150
68213,197554,skoda,2020,15650,95
68214,197555,skoda,2020,16250,116
68215,197556,skoda,2020,20850,150
68216,197557,skoda,2020,14990,95
68217,197558,skoda,2020,43870,239
68218,197560,skoda,2020,29480,190
68219,197561,skoda,2020,29480,218
68220,197562,skoda,2020,30950,190
68221,197564,skoda,2020,12990,60
68222,197565,skoda,2020,25990,150
68223,197566,skoda,2020,24990,190
68224,197567,skoda,2020,29969,204
68225,197568,skoda,2020,20900,116
68226,197569,skoda,2020,22898,184
68227,197570,skoda,2020,19880,116
68228,197571,skoda,2020,17490,116
68229,197572,skoda,2020,16790,150
68230,197573,skoda,2020,28990,116
68231,197574,skoda,2020,23990,218
68232,197576,skoda,2020,34950,190
68233,197577,skoda,2020,23250,190
68234,197578,skoda,2020,18290,150
68235,197579,skoda,2020,24870,95
68236,197581,skoda,2020,18840,150
68237,197582,skoda,2020,26150,218
68238,197583,skoda,2020,11500,116
68239,197584,skoda,2020,17455,116
68240,197585,skoda,2020,21490,150
68241,197586,skoda,2020,33880,190
68242,197587,skoda,2020,24650,150
68243,197589,skoda,2020,22570,150
68244,197590,skoda,2020,29269,184
68245,197591,skoda,2020,24990,150
68246,197592,skoda,2020,18369,116
68247,197593,skoda,2020,39950,239
68248,197594,skoda,2020,29900,218
68249,197595,skoda,2020,19990,150
68250,197596,skoda,2020,19490,150
68251,197597,skoda,2020,29790,218
68252,197598,skoda,2020,24930,150
68253,197600,skoda,2020,23990,184
68254,197601,skoda,2020,24330,150
68255,197602,skoda,2020,14990,110
68256,197603,skoda,2020,36490,272
68257,197604,skoda,2020,40870,190
68258,197605,skoda,2020,23181,116
68259,197606,skoda,2020,26430,184
68260,197607,skoda,2020,14756,95
68261,197608,skoda,2020,20081,116
68262,197609,skoda,2020,20990,116
68263,197610,skoda,2020,19990,116
68264,197611,skoda,2020,25300,150
68265,197612,skoda,2020,20000,116
68266,197613,skoda,2020,37980,239
68267,197614,skoda,2020,39490,239
68268,197615,skoda,2020,21990,150
68269,197616,skoda,2020,28570,218
68270,197618,skoda,2020,41160,190
68271,197619,skoda,2020,18860,95
68272,197620,skoda,2020,40830,239
68273,197621,skoda,2020,23990,116
68274,197622,skoda,2020,30990,190
68275,197624,skoda,2020,27780,218
68276,197626,skoda,2020,23660,150
68277,197627,skoda,2020,28790,150
68278,197628,skoda,2020,21780,116
68279,197629,skoda,2020,16960,95
68280,197630,skoda,2020,15290,116
68281,197631,skoda,2020,21650,150
68282,197632,skoda,2020,19950,116
68283,197633,skoda,2020,21900,116
68284,197634,skoda,2020,27480,150
68285,197635,skoda,2020,24351,150
68286,197636,skoda,2020,35700,200
68287,197637,skoda,2020,20970,150
68288,197638,skoda,2020,34850,184
68289,197639,skoda,2020,26560,150
68290,197641,skoda,2020,30190,150
68291,197643,skoda,2020,34948,190
68292,197644,skoda,2020,27949,150
68293,197645,skoda,2020,36990,190
68294,197646,skoda,2020,15490,95
68295,197647,skoda,2020,39950,200
68296,197648,skoda,2020,19990,150
68297,197649,skoda,2020,40490,190
68298,197650,skoda,2020,21390,150
68299,197651,skoda,2020,28777,184
68300,197652,skoda,2020,40930,190
68301,197653,skoda,2020,28149,150
68302,197654,skoda,2020,19970,116
68303,197655,skoda,2020,26449,150
68304,197656,skoda,2020,36480,190
68305,197657,skoda,2020,47290,239
68306,197658,skoda,2020,27895,156
68307,197659,skoda,2020,30980,190
68308,197661,skoda,2020,28990,156
68309,197662,skoda,2020,17970,95
68310,197663,skoda,2020,28990,116
68311,197664,skoda,2020,29888,156
68312,197665,skoda,2020,25300,150
68313,197666,skoda,2020,20989,116
68314,197667,skoda,2020,24450,110
68315,197668,skoda,2020,26450,150
68316,197669,skoda,2020,25770,150
68317,197671,skoda,2020,27450,150
68318,197672,skoda,2020,27390,150
68319,197673,skoda,2020,15990,95
68320,197674,skoda,2020,30990,184
68321,197675,skoda,2020,20990,116
68322,197676,skoda,2020,14980,95
68323,197677,skoda,2020,34960,218
68324,197678,skoda,2020,29450,184
68325,197679,skoda,2020,15690,95
68326,197680,skoda,2020,25980,156
68327,197681,skoda,2020,19700,116
68328,197683,skoda,2020,19480,116
68329,197684,skoda,2020,20970,150
68330,197685,skoda,2020,30290,150
68331,197686,skoda,2020,19440,150
68332,197687,skoda,2020,21990,116
68333,197688,skoda,2020,15990,95
68334,197689,skoda,2020,28390,150
68335,197690,skoda,2020,15880,90
68336,197691,skoda,2020,27645,245
68337,197694,skoda,2020,28880,150
68338,197695,skoda,2020,21990,116
68339,197697,skoda,2020,32300,150
68340,197698,skoda,2020,19890,150
68341,197699,skoda,2020,20170,116
68342,197700,skoda,2020,29990,150
68343,197702,skoda,2020,23489,150
68344,197704,skoda,2020,16485,95
68345,197707,skoda,2020,27895,218
68346,197708,skoda,2020,29150,150
68347,197709,skoda,2020,27838,150
68348,197710,skoda,2020,32880,150
68349,197711,skoda,2020,27150,190
68350,197712,skoda,2020,22890,116
68351,197713,skoda,2020,16390,95
68352,197714,skoda,2020,44777,239
68353,197715,skoda,2020,15950,95
68354,197716,skoda,2020,31900,150
68355,197717,skoda,2020,28990,190
68356,197718,skoda,2020,21986,150
68357,197719,skoda,2020,27880,150
68358,197721,skoda,2020,23950,150
68359,197723,skoda,2020,26444,116
68360,197724,skoda,2020,16240,95
68361,197727,skoda,2020,30830,245
68362,197728,skoda,2020,25995,150
68363,197729,skoda,2020,22186,150
68364,197730,skoda,2020,31500,184
68365,197731,skoda,2020,17990,150
68366,197732,skoda,2020,33700,150
68367,197733,skoda,2020,25749,190
68368,197734,skoda,2020,21665,116
68369,197735,skoda,2020,23999,116
68370,197736,skoda,2020,12980,60
68371,197738,skoda,2020,28450,245
68372,197739,skoda,2020,29990,150
68373,197740,skoda,2020,25500,116
68374,197741,skoda,2020,24760,150
68375,197742,skoda,2020,23990,150
68376,197743,skoda,2020,13490,95
68377,197744,skoda,2020,24280,150
68378,197745,skoda,2020,31980,190
68379,197747,skoda,2020,19870,150
68380,197749,skoda,2020,41890,200
68381,197750,skoda,2020,13330,60
68382,197752,skoda,2020,24980,116
68383,197753,skoda,2020,18990,90
68384,197754,skoda,2020,19490,95
68385,197757,skoda,2020,17990,116
68386,197758,skoda,2020,31980,190
68387,197759,skoda,2020,34660,218
68388,197760,skoda,2020,22850,116
68389,197763,skoda,2020,15480,95
68390,197765,skoda,2020,23950,150
68391,197766,skoda,2020,15999,95
68392,197767,skoda,2020,18890,95
68393,197768,skoda,2020,15480,95
68394,197769,skoda,2020,17690,95
68395,197770,skoda,2020,17980,95
68396,197771,skoda,2020,19490,95
68397,197772,skoda,2020,15980,95
68398,197773,skoda,2020,30450,150
68399,197774,skoda,2020,13990,60
68400,197777,skoda,2020,26990,190
68401,197778,skoda,2020,22350,150
68402,197779,skoda,2020,33980,190
68403,197780,skoda,2020,16400,95
68404,197781,skoda,2020,20900,116
68405,197782,skoda,2020,19860,150
68406,197783,skoda,2020,26990,150
68407,197784,skoda,2020,25881,150
68408,197785,skoda,2020,25881,150
68409,197786,skoda,2020,29950,150
68410,197787,skoda,2020,16286,150
68411,197788,skoda,2020,21950,110
68412,197789,skoda,2020,25390,116
68413,197790,skoda,2020,29445,150
68414,197791,skoda,2020,33980,150
68415,197792,skoda,2020,22440,190
68416,197793,skoda,2020,16590,150
68417,197794,skoda,2020,38880,110
68418,197795,skoda,2020,28890,200
68419,197796,skoda,2020,21999,150
68420,197798,skoda,2020,29645,150
68421,197799,skoda,2020,19990,95
68422,197801,skoda,2020,20480,150
68423,197803,skoda,2020,16990,95
68424,197805,skoda,2020,12990,60
68425,197806,skoda,2020,21850,116
68426,197807,skoda,2020,18990,116
68427,197808,skoda,2020,19890,150
68428,197809,skoda,2020,26990,190
68429,197810,skoda,2020,26990,190
68430,197813,skoda,2020,32900,156
68431,197814,skoda,2020,34980,190
68432,197815,skoda,2020,37190,190
68433,197816,skoda,2020,29991,184
68434,197817,skoda,2020,23450,150
68435,197818,skoda,2020,20990,116
68436,197819,skoda,2020,25290,150
68437,197820,skoda,2020,29990,190
68438,197821,skoda,2020,27990,150
68439,197823,skoda,2020,24371,116
68440,197824,skoda,2020,24371,116
68441,197825,skoda,2020,24371,116
68442,197826,skoda,2020,24371,116
68443,197827,skoda,2020,24371,116
68444,197829,skoda,2020,25990,150
68445,197830,skoda,2020,30800,150
68446,197831,skoda,2020,35900,190
68447,197832,skoda,2020,27690,150
68448,197833,skoda,2020,28990,150
68449,197834,skoda,2020,38990,150
68450,197835,skoda,2020,24470,150
68451,197836,skoda,2020,31000,150
68452,197837,skoda,2020,22150,116
68453,197838,skoda,2020,24371,150
68454,197839,skoda,2020,30950,150
68455,197840,skoda,2020,26650,150
68456,197841,skoda,2020,26490,245
68457,197842,skoda,2020,26990,150
68458,197843,skoda,2020,19980,150
68459,197844,skoda,2020,33880,190
68460,197845,skoda,2020,16980,110
68461,197846,skoda,2020,21930,116
68462,197847,skoda,2020,32995,190
68463,197848,skoda,2020,20980,150
68464,197850,skoda,2020,31999,190
68465,197851,skoda,2020,29900,150
68466,197852,skoda,2020,34980,190
68467,197853,skoda,2020,26900,150
68468,197854,skoda,2020,33980,190
68469,197855,skoda,2020,31990,245
68470,197858,skoda,2020,23990,150
68471,197859,skoda,2020,15950,95
68472,197860,skoda,2020,27690,150
68473,197862,skoda,2020,27980,184
68474,197863,skoda,2020,21750,150
68475,197864,skoda,2020,15790,95
68476,197865,skoda,2020,45900,239
68477,197866,skoda,2020,33990,190
68478,197867,skoda,2020,39980,239
68479,197868,skoda,2020,31790,245
68480,197869,skoda,2020,25400,150
68481,197870,skoda,2020,30191,184
68482,197871,skoda,2020,24650,150
68483,197872,skoda,2020,17499,110
68484,197873,skoda,2020,26780,150
68485,197877,skoda,2020,35490,272
68486,197878,skoda,2020,29150,150
68487,197879,skoda,2020,35960,156
68488,197880,skoda,2020,25990,150
68489,197881,skoda,2020,18450,116
68490,197883,skoda,2020,22989,150
68491,197884,skoda,2020,31280,190
68492,197886,skoda,2020,18760,116
68493,197887,skoda,2020,20890,116
68494,197888,skoda,2020,30730,150
68495,197889,skoda,2020,22990,150
68496,197890,skoda,2020,19950,116
68497,197891,skoda,2020,23800,150
68498,197892,skoda,2020,26785,150
68499,197893,skoda,2020,25885,150
68500,197894,skoda,2020,19769,150
68501,197895,skoda,2020,34900,218
68502,197896,skoda,2020,30950,150
68503,197897,skoda,2020,30790,245
68504,197898,skoda,2020,15400,190
68505,197899,skoda,2020,21890,150
68506,197900,skoda,2020,20410,150
68507,197901,skoda,2020,23280,116
68508,197902,skoda,2020,25880,150
68509,197903,skoda,2020,26880,150
68510,197904,skoda,2020,23480,150
68511,197905,skoda,2020,22480,150
68512,197906,skoda,2020,35750,150
68513,197907,skoda,2020,26990,190
68514,197908,skoda,2020,25500,245
68515,197910,skoda,2020,25830,150
68516,197911,skoda,2020,19995,150
68517,197912,skoda,2020,26980,150
68518,197915,skoda,2020,22930,150
68519,197916,skoda,2020,31950,150
68520,197917,skoda,2020,37450,200
68521,197918,skoda,2020,19790,150
68522,197919,skoda,2020,38900,239
68523,197920,skoda,2020,33500,190
68524,197921,skoda,2020,43950,239
68525,197923,skoda,2020,21950,150
68526,197924,skoda,2020,26981,190
68527,197925,skoda,2020,18950,116
68528,197926,skoda,2020,38690,239
68529,197927,skoda,2020,33300,184
68530,197928,skoda,2020,29980,184
68531,197929,skoda,2020,23910,150
68532,197930,skoda,2020,23760,190
68533,197931,skoda,2020,29990,150
68534,197932,skoda,2020,22830,116
68535,197934,skoda,2020,29440,190
68536,197935,skoda,2020,16988,110
68537,197936,skoda,2020,35870,190
68538,197937,skoda,2020,36650,190
68539,197938,skoda,2020,17890,116
68540,197940,skoda,2020,28980,190
68541,197941,skoda,2020,27680,150
68542,197942,skoda,2020,29480,184
68543,197943,skoda,2020,30950,239
68544,197944,skoda,2020,26590,245
68545,197945,skoda,2020,27480,218
68546,197946,skoda,2020,26990,150
68547,197947,skoda,2020,21700,184
68548,197948,skoda,2020,20980,116
68549,197949,skoda,2020,27880,190
68550,197950,skoda,2020,39345,239
68551,197951,skoda,2020,21680,150
68552,197953,skoda,2020,37500,190
68553,197954,skoda,2020,30900,190
68554,197956,skoda,2020,32970,190
68555,197957,skoda,2020,27990,150
68556,197958,skoda,2020,27950,150
68557,197959,skoda,2020,23570,150
68558,197960,skoda,2020,27400,150
68559,197961,skoda,2020,20680,150
68560,197963,skoda,2020,16890,95
68561,197964,skoda,2020,18890,116
68562,197965,skoda,2020,27870,185
68563,197966,skoda,2020,24990,150
68564,197968,skoda,2020,15980,116
68565,197970,skoda,2020,19490,116
68566,197971,skoda,2020,24450,150
68567,197972,skoda,2020,37950,190
68568,197973,skoda,2020,27890,150
68569,197974,skoda,2020,27980,150
68570,197975,skoda,2020,21980,150
68571,197976,skoda,2020,25490,184
68572,197977,skoda,2020,28785,245
68573,197978,skoda,2020,26850,184
68574,197980,skoda,2020,39830,272
68575,197981,skoda,2020,24777,239
68576,197982,skoda,2020,27980,150
68577,197983,skoda,2020,33980,184
68578,197984,skoda,2020,24780,218
68579,197985,skoda,2020,36990,190
68580,197986,skoda,2020,28950,190
68581,197987,skoda,2020,36990,150
68582,197988,skoda,2020,32970,190
68583,197989,skoda,2020,21460,190
68584,197990,skoda,2020,21470,150
68585,197991,skoda,2020,30990,150
68586,197992,skoda,2020,31899,190
68587,197993,skoda,2020,29900,190
68588,197995,skoda,2020,40990,190
68589,197996,skoda,2020,24777,150
68590,197998,skoda,2020,21430,184
68591,197999,skoda,2020,36930,190
68592,198000,skoda,2020,29990,156
68593,198001,skoda,2020,24990,150
68594,198002,skoda,2020,15290,110
68595,198003,skoda,2020,29480,190
68596,198004,skoda,2020,39970,239
68597,198005,skoda,2020,43800,190
68598,198006,skoda,2020,35980,239
68599,198007,skoda,2020,10440,95
68600,198008,skoda,2020,32180,245
68601,198009,skoda,2020,35777,190
68602,198010,skoda,2020,34990,190
68603,198011,skoda,2020,31990,150
68604,198016,skoda,2020,27880,184
68605,198017,skoda,2020,34989,190
68606,198018,skoda,2020,39990,272
68607,198019,skoda,2020,38690,200
68608,198020,skoda,2020,33990,190
68609,198021,skoda,2020,17490,120
68610,198022,skoda,2020,30890,156
68611,198023,skoda,2020,35950,190
68612,198024,skoda,2020,31930,245
68613,198025,skoda,2020,28998,150
68614,198027,skoda,2020,31980,245
68615,198029,skoda,2020,24777,150
68616,198030,skoda,2020,26680,150
68617,198031,skoda,2020,30770,150
68618,198032,skoda,2020,28988,150
68619,198033,skoda,2020,17990,150
68620,198034,skoda,2020,15980,95
68621,198035,skoda,2020,40950,239
68622,198036,skoda,2020,25990,150
68623,198037,skoda,2020,29990,150
68624,198038,skoda,2020,33930,184
68625,198039,skoda,2020,31930,245
68626,198040,skoda,2020,41890,239
68627,198041,skoda,2020,28980,150
68628,198042,skoda,2020,34990,190
68629,198043,skoda,2020,30890,190
68630,198044,skoda,2020,28989,184
68631,198045,skoda,2020,17180,110
68632,198046,skoda,2020,14995,95
68633,198047,skoda,2020,19999,150
68634,198048,skoda,2020,30459,190
68635,198049,skoda,2020,18280,116
68636,198051,skoda,2020,41660,239
68637,198052,skoda,2020,26950,150
68638,198053,skoda,2020,36889,190
68639,198054,skoda,2020,37980,150
68640,198055,skoda,2020,37390,272
68641,198056,skoda,2020,35980,272
68642,198057,skoda,2020,30220,190
68643,198058,skoda,2020,27900,190
68644,198059,skoda,2020,21980,116
68645,198060,skoda,2020,20980,116
68646,198061,skoda,2020,20960,116
68647,198062,skoda,2020,24300,150
68648,198064,skoda,2020,32888,190
68649,198065,skoda,2020,32840,190
68650,198066,skoda,2020,29980,150
68651,198067,skoda,2020,31990,190
68652,198068,skoda,2020,29680,184
68653,198069,skoda,2020,30940,190
68654,198070,skoda,2020,33950,190
68655,198071,skoda,2020,26990,190
68656,198072,skoda,2020,36984,190
68657,198074,skoda,2020,29960,150
68658,198075,skoda,2020,30890,190
68659,198076,skoda,2020,29970,150
68660,198077,skoda,2020,32990,190
68661,198079,skoda,2020,12990,75
68662,198080,skoda,2020,23990,116
68663,198081,skoda,2020,18860,116
68664,198082,skoda,2020,37860,239
68665,198084,skoda,2020,20830,150
68666,198085,skoda,2020,35560,150
68667,198086,skoda,2020,21970,116
68668,198087,skoda,2020,23980,190
68669,198088,skoda,2020,25980,150
68670,198089,skoda,2020,33440,190
68671,198090,skoda,2020,38900,190
68672,198092,skoda,2020,33950,190
68673,198093,skoda,2020,17480,95
68674,198094,skoda,2020,23440,150
68675,198095,skoda,2020,27870,190
68676,198096,skoda,2020,30480,184
68677,198097,skoda,2020,16990,116
68678,198098,skoda,2020,15990,95
68679,198099,skoda,2020,29790,150
68680,198100,skoda,2020,21890,116
68681,198101,skoda,2020,19480,116
68682,198102,skoda,2020,30890,150
68683,198104,skoda,2020,15490,110
68684,198105,skoda,2020,23400,150
68685,198106,skoda,2020,28450,150
68686,198107,skoda,2020,25990,245
68687,198108,skoda,2020,16270,95
68688,198109,skoda,2020,25870,184
68689,198110,skoda,2020,29990,190
68690,198111,skoda,2020,21444,116
68691,198112,skoda,2020,22990,150
68692,198113,skoda,2020,24490,150
68693,198114,skoda,2020,24660,150
68694,198115,skoda,2020,19999,116
68695,198116,skoda,2020,38949,150
68696,198117,skoda,2020,29760,150
68697,198118,skoda,2020,39499,218
68698,198119,skoda,2020,23870,116
68699,198120,skoda,2020,30490,150
68700,198121,skoda,2020,26999,150
68701,198125,skoda,2020,34930,190
68702,198126,skoda,2020,37000,190
68703,198128,skoda,2020,24900,150
68704,198130,skoda,2020,34950,190
68705,198131,skoda,2020,32970,190
68706,198133,skoda,2020,19500,116
68707,198134,skoda,2020,19980,150
68708,198135,skoda,2020,20480,150
68709,198136,skoda,2020,36150,190
68710,198137,skoda,2020,33290,156
68711,198138,skoda,2020,33900,156
68712,198140,skoda,2020,23699,150
68713,198141,skoda,2020,23900,150
68714,198142,skoda,2020,30450,218
68715,198143,skoda,2020,26990,190
68716,198144,skoda,2020,19550,150
68717,198145,skoda,2020,25900,150
68718,198146,skoda,2020,29990,150
68719,198148,skoda,2020,13980,95
68720,198150,skoda,2020,38490,150
68721,198151,skoda,2020,17950,110
68722,198152,skoda,2020,20980,150
68723,198153,skoda,2020,26990,190
68724,198154,skoda,2020,28450,218
68725,198156,skoda,2020,28450,218
68726,198157,skoda,2020,23950,190
68727,198159,skoda,2020,21180,116
68728,198160,skoda,2020,33990,190
68729,198161,skoda,2020,18950,116
68730,198163,skoda,2020,14750,95
68731,198164,skoda,2020,33890,190
68732,198165,skoda,2020,24190,116
68733,198166,skoda,2020,20980,116
68734,198168,skoda,2020,27970,150
68735,198172,skoda,2020,19949,150
68736,198173,skoda,2020,18990,116
68737,198174,skoda,2020,36900,190
68738,198175,skoda,2020,36890,150
68739,198176,skoda,2020,33410,150
68740,198177,skoda,2020,28970,150
68741,198178,skoda,2020,13250,95
68742,198179,skoda,2020,29300,218
68743,198180,skoda,2020,32280,150
68744,198181,skoda,2020,19980,116
68745,198182,skoda,2020,20490,116
68746,198183,skoda,2020,21850,116
68747,198184,skoda,2020,34200,190
68748,198186,skoda,2020,24145,150
68749,198187,skoda,2020,19200,110
68750,198188,skoda,2020,21950,95
68751,198189,skoda,2020,24180,150
68752,198191,skoda,2020,10500,116
68753,198192,skoda,2020,34499,245
68754,198193,skoda,2020,14000,95
68755,198194,skoda,2020,25950,116
68756,198195,skoda,2020,17200,95
68757,198196,skoda,2020,41680,239
68758,198197,skoda,2020,31450,190
68759,198198,skoda,2020,34880,239
68760,198199,skoda,2020,19990,116
68761,198200,skoda,2020,25990,150
68762,198201,skoda,2020,19650,116
68763,198202,skoda,2020,35495,190
68764,198203,skoda,2020,26990,245
68765,198204,skoda,2020,40490,200
68766,198205,skoda,2020,17690,110
68767,198206,skoda,2020,36888,239
68768,198207,skoda,2020,43990,239
68769,198209,skoda,2020,47290,239
68770,198211,skoda,2020,24790,150
68771,198212,skoda,2020,28979,150
68772,198214,skoda,2020,15390,110
68773,198216,skoda,2020,14930,95
68774,198217,skoda,2020,24380,150
68775,198218,skoda,2020,15990,95
68776,198221,skoda,2020,32350,245
68777,198222,skoda,2020,19690,95
68778,198223,skoda,2020,26899,150
68779,198224,skoda,2020,18350,110
