,brand,model,color,registration_date,year,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km
245180,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,23379,110,Manual,Petrol,5.8,16573.0
245181,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,24889,110,Automatic,Petrol,5.0,8650.0
245183,volkswagen,Volkswagen Caddy,gold,02/2022,2022,39890,122,Manual,Diesel,5.1,7581.0
245184,volkswagen,Volkswagen Caddy,gold,01/2022,2022,39290,122,Automatic,Diesel,4.6,11224.0
245185,volkswagen,Volkswagen Caddy,gold,07/2022,2022,45080,122,Automatic,Diesel,4.6,13979.0
245186,volkswagen,Volkswagen Caddy,gold,04/2022,2022,40490,122,Automatic,Diesel,4.6,7120.0
245187,volkswagen,Volkswagen Caddy,gold,03/2022,2022,49480,122,Automatic,Diesel,4.8,1002.0
245188,volkswagen,Volkswagen Caddy,gold,03/2022,2022,56598,75,Manual,Diesel,4.5,56565.0
245191,volkswagen,Volkswagen Grand California,gold,07/2022,2022,66500,177,Automatic,Diesel,10.0,21200.0
245193,volkswagen,Volkswagen Grand California,gold,07/2022,2022,69000,177,Automatic,Diesel,10.0,19000.0
245194,volkswagen,Volkswagen Caddy,gold,07/2022,2022,29980,114,Manual,Petrol,5.7,7742.0
245195,volkswagen,Volkswagen Caddy,gold,10/2022,2022,41890,122,Manual,Diesel,4.9,7504.0
245196,volkswagen,Volkswagen Caddy,gold,06/2022,2022,34990,122,Manual,Diesel,5.1,17375.0
245197,volkswagen,Volkswagen Caddy,gold,10/2022,2022,28890,122,Manual,Diesel,4.6,7504.0
245198,volkswagen,Volkswagen Caddy,gold,08/2022,2022,39990,102,Manual,Diesel,4.6,16200.0
245200,volkswagen,Volkswagen Caddy,gold,07/2022,2022,33990,102,Manual,Diesel,4.6,8610.0
245201,volkswagen,Volkswagen Caddy,gold,06/2022,2022,33990,114,Manual,Petrol,6.5,4209.0
245202,volkswagen,Volkswagen Caddy,gold,06/2022,2022,39680,114,Manual,Petrol,6.5,4209.0
245203,volkswagen,Volkswagen Caddy,gold,10/2022,2022,34790,122,Manual,Diesel,4.7,4250.0
245205,volkswagen,Volkswagen Caddy,gold,06/2022,2022,49990,114,Automatic,Petrol,5.7,10103.0
245206,volkswagen,Volkswagen T6.1 Kombi,gold,01/2022,2022,40950,150,Automatic,Diesel,6.0,36263.0
245207,volkswagen,Volkswagen Caddy,gold,06/2022,2022,28999,122,Automatic,Diesel,4.6,19544.0
245208,volkswagen,Volkswagen Caddy,gold,03/2022,2022,44880,75,Manual,Diesel,4.5,18200.0
245209,volkswagen,Volkswagen Caddy,gold,07/2022,2022,33990,122,Automatic,Diesel,4.6,13979.0
245211,volkswagen,Volkswagen T6.1 Transporter,beige,06/2023,2023,53890,150,Automatic,Diesel,6.7,15.0
245212,volkswagen,Volkswagen Caddy,beige,01/2023,2023,40950,122,Manual,Diesel,5.1,12.0
245213,volkswagen,Volkswagen T6 Kombi,beige,01/2023,2023,47840,150,Automatic,Diesel,7.2,62.0
245214,volkswagen,Volkswagen T6 Kombi,beige,01/2023,2023,47840,150,Automatic,Diesel,7.2,62.0
245215,volkswagen,Volkswagen Caddy,beige,01/2023,2023,40950,122,Manual,Diesel,5.1,12.0
245216,volkswagen,Volkswagen Caddy,beige,02/2023,2023,46750,122,Automatic,Diesel,4.6,3500.0
245217,volkswagen,Volkswagen Caddy,beige,01/2023,2023,40950,122,Manual,Diesel,5.1,12.0
245218,volkswagen,Volkswagen T-Roc,beige,01/2023,2023,44990,150,Automatic,Petrol,6.7,10.0
245219,volkswagen,Volkswagen T6 Kombi,beige,01/2023,2023,47940,150,Automatic,Diesel,7.2,62.0
245220,volkswagen,Volkswagen Caddy,beige,04/2023,2023,48890,122,Automatic,Diesel,5.4,8988.0
245221,volkswagen,Volkswagen T6 California,beige,01/2023,2023,77790,150,Manual,Diesel,6.3,3000.0
245222,volkswagen,Volkswagen T-Roc,beige,01/2023,2023,44790,150,Automatic,Petrol,6.7,10.0
245223,volkswagen,Volkswagen Touran,beige,02/2023,2023,35900,150,Automatic,Diesel,5.5,5000.0
245224,volkswagen,Volkswagen Crafter,beige,05/2023,2023,72480,177,Unknown,Diesel,8.3,1000.0
245225,volkswagen,Volkswagen Amarok,beige,05/2023,2023,69880,241,Automatic,Diesel,10.2,911.0
245226,volkswagen,Volkswagen Amarok,beige,05/2023,2023,69880,241,Automatic,Diesel,10.2,911.0
245228,volkswagen,Volkswagen Caddy,beige,04/2023,2023,43375,122,Automatic,Diesel,5.5,6000.0
245229,volkswagen,Volkswagen Touareg,beige,01/2023,2023,79730,286,Automatic,Diesel,7.0,12876.0
245230,volkswagen,Volkswagen Transporter,beige,03/2023,2023,53990,150,Manual,Diesel,6.1,25.0
245231,volkswagen,Volkswagen Touareg,beige,02/2023,2023,87870,286,Automatic,Diesel,7.2,14450.0
245232,volkswagen,Volkswagen T6.1 California,beige,04/2023,2023,89450,150,Automatic,Diesel,7.1,10.0
245233,volkswagen,Volkswagen Polo,beige,03/2023,2023,23980,95,Manual,Petrol,4.6,20.0
245234,volkswagen,Volkswagen T6.1 California,beige,06/2023,2023,82654,150,Automatic,Diesel,8.0,1500.0
245235,volkswagen,Volkswagen Caddy,beige,03/2023,2023,39980,122,Manual,Diesel,4.9,100.0
245236,volkswagen,Volkswagen Amarok,beige,05/2023,2023,67490,241,Automatic,Diesel,10.2,5000.0
245237,volkswagen,Volkswagen Caddy,beige,01/2023,2023,40950,122,Manual,Diesel,5.1,12.0
245238,volkswagen,Volkswagen Caddy,beige,05/2023,2023,38200,122,Manual,Diesel,5.3,10.0
245239,volkswagen,Volkswagen Caddy,beige,01/2023,2023,40950,122,Manual,Diesel,5.1,12.0
245240,volkswagen,Volkswagen T6.1 Transporter,beige,06/2023,2023,56999,150,Automatic,Diesel,6.7,15.0
245241,volkswagen,Volkswagen T-Roc,beige,04/2023,2023,26990,110,Manual,Petrol,6.0,20.0
245242,volkswagen,Volkswagen Caddy,beige,01/2023,2023,40950,122,Manual,Diesel,5.1,12.0
245243,volkswagen,Volkswagen Caddy,beige,06/2023,2023,35990,114,Manual,Petrol,6.4,10.0
245244,volkswagen,Volkswagen Caddy,beige,01/2023,2023,40950,122,Manual,Diesel,5.1,12.0
245245,volkswagen,Volkswagen T6.1 California,beige,04/2023,2023,89470,150,Automatic,Diesel,8.1,10.0
245246,volkswagen,Volkswagen Caddy,beige,03/2023,2023,29940,114,Manual,Petrol,6.4,15.0
245247,volkswagen,Volkswagen Amarok,beige,05/2023,2023,71990,241,Automatic,Diesel,10.2,4999.0
245248,volkswagen,Volkswagen Amarok,beige,05/2023,2023,72190,241,Automatic,Diesel,10.2,4999.0
245249,volkswagen,Volkswagen Amarok,beige,06/2023,2023,68820,241,Automatic,Diesel,10.2,6000.0
245250,volkswagen,Volkswagen Taigo,beige,03/2023,2023,26980,110,Automatic,Petrol,5.9,4500.0
245251,volkswagen,Volkswagen Amarok,beige,06/2023,2023,71990,241,Automatic,Diesel,10.2,100.0
245252,volkswagen,Volkswagen Caddy,beige,01/2023,2023,40950,122,Manual,Diesel,5.1,12.0
245253,volkswagen,Volkswagen Caddy,beige,01/2023,2023,40950,122,Manual,Diesel,5.1,12.0
245254,volkswagen,Volkswagen Amarok,beige,06/2023,2023,68620,241,Automatic,Diesel,10.2,6000.0
245255,volkswagen,Volkswagen Amarok,beige,05/2023,2023,68901,241,Automatic,Diesel,10.2,3900.0
245256,volkswagen,Volkswagen Amarok,beige,05/2023,2023,73850,241,Automatic,Diesel,10.2,2000.0
245257,volkswagen,Volkswagen Amarok,beige,05/2023,2023,69888,241,Automatic,Diesel,10.2,1950.0
245258,volkswagen,Volkswagen Touareg,beige,03/2023,2023,106980,286,Automatic,Diesel,7.0,10000.0
245259,volkswagen,Volkswagen Amarok,beige,05/2023,2023,74050,241,Automatic,Diesel,10.2,2000.0
245260,volkswagen,Volkswagen T6.1 California,beige,06/2023,2023,73990,150,Automatic,Diesel,8.0,1500.0
245261,volkswagen,Volkswagen Touareg,beige,01/2023,2023,87785,286,Automatic,Diesel,8.6,11409.0
245262,volkswagen,Volkswagen Touareg,beige,03/2023,2023,86880,286,Automatic,Diesel,8.8,7500.0
245263,volkswagen,Volkswagen T6.1 Caravelle,beige,05/2023,2023,54067,150,Automatic,Diesel,5.9,10.0
245265,volkswagen,Volkswagen T6.1 California,blue,02/2023,2023,75749,204,Automatic,Diesel,7.0,10.0
245267,volkswagen,Volkswagen Tiguan,blue,05/2023,2023,58990,200,Automatic,Diesel,6.6,9990.0
245268,volkswagen,Volkswagen Taigo,blue,03/2023,2023,31099,110,Automatic,Petrol,5.9,1250.0
245269,volkswagen,Volkswagen Tiguan Allspace,blue,05/2023,2023,56900,150,Automatic,Diesel,5.6,5000.0
245270,volkswagen,Volkswagen T-Roc,blue,03/2023,2023,40980,150,Automatic,Diesel,5.9,4900.0
245271,volkswagen,Volkswagen Caddy,blue,05/2023,2023,45590,122,Manual,Diesel,4.7,10.0
245272,volkswagen,Volkswagen Caddy,blue,06/2023,2023,36870,114,Manual,Petrol,5.8,10.0
245274,volkswagen,Volkswagen Taigo,blue,03/2023,2023,29990,150,Automatic,Petrol,5.8,10.0
245275,volkswagen,Volkswagen T-Roc,blue,03/2023,2023,44480,190,Automatic,Petrol,7.9,4238.0
245276,volkswagen,Volkswagen Touran,blue,05/2023,2023,34900,150,Manual,Petrol,5.7,1.0
245277,volkswagen,Volkswagen Sharan,blue,01/2023,2023,46890,150,Automatic,Petrol,7.0,35.0
245278,volkswagen,Volkswagen Taigo,blue,03/2023,2023,25770,110,Automatic,Petrol,5.9,10.0
245279,volkswagen,Volkswagen Touareg,blue,04/2023,2023,89500,286,Automatic,Diesel,8.3,7500.0
245280,volkswagen,Volkswagen Caddy,blue,05/2023,2023,33380,114,Automatic,Petrol,6.6,10.0
245281,volkswagen,Volkswagen Arteon,blue,03/2023,2023,26890,320,Automatic,Petrol,9.2,4990.0
245282,volkswagen,Volkswagen Polo,blue,06/2023,2023,73440,110,Automatic,Petrol,5.5,10.0
245283,volkswagen,Volkswagen T6 California,blue,01/2023,2023,73440,150,Automatic,Diesel,6.1,35.0
245284,volkswagen,Volkswagen Taigo,blue,03/2023,2023,31990,150,Automatic,Petrol,5.1,2500.0
245285,volkswagen,Volkswagen Polo GTI,blue,06/2023,2023,29975,207,Automatic,Petrol,6.8,5950.0
245286,volkswagen,Volkswagen Arteon,blue,03/2023,2023,63980,320,Automatic,Petrol,9.3,6500.0
245287,volkswagen,Volkswagen Amarok,blue,05/2023,2023,71990,241,Automatic,Diesel,10.2,1500.0
245288,volkswagen,Volkswagen Arteon,blue,03/2023,2023,67990,320,Automatic,Petrol,8.9,4990.0
245290,volkswagen,Volkswagen Tiguan,blue,06/2023,2023,62440,320,Automatic,Petrol,8.1,8.0
245291,volkswagen,Volkswagen T-Cross,blue,05/2023,2023,33480,150,Automatic,Petrol,5.1,1500.0
245292,volkswagen,Volkswagen Golf,blue,06/2023,2023,36490,131,Automatic,Petrol,5.7,200.0
245294,volkswagen,Volkswagen T-Cross,blue,05/2023,2023,28987,150,Automatic,Petrol,5.9,1100.0
245295,volkswagen,Volkswagen T-Cross,blue,05/2023,2023,28987,150,Automatic,Petrol,5.9,1100.0
245297,volkswagen,Volkswagen Tiguan,blue,06/2023,2023,74998,320,Automatic,Petrol,9.6,60.0
245298,volkswagen,Volkswagen Golf R,blue,02/2023,2023,54950,333,Automatic,Petrol,7.8,1200.0
245299,volkswagen,Volkswagen T-Roc,blue,04/2023,2023,49920,300,Automatic,Petrol,8.6,4900.0
245300,volkswagen,Volkswagen Tiguan,blue,04/2023,2023,69970,320,Automatic,Petrol,6.9,9999.0
245301,volkswagen,Volkswagen Amarok,blue,05/2023,2023,73980,241,Automatic,Diesel,10.1,5000.0
245302,volkswagen,Volkswagen Golf R,blue,02/2023,2023,61950,320,Automatic,Petrol,8.0,1200.0
245303,volkswagen,Volkswagen Tiguan Allspace,blue,03/2023,2023,49990,200,Automatic,Diesel,6.9,8900.0
245304,volkswagen,Volkswagen Tiguan,blue,04/2023,2023,68080,320,Automatic,Petrol,10.0,10000.0
245305,volkswagen,Volkswagen Golf,blue,01/2023,2023,23800,131,Manual,Petrol,5.1,4800.0
245306,volkswagen,Volkswagen T-Roc,blue,06/2023,2023,33990,150,Automatic,Petrol,5.4,590.0
245307,volkswagen,Volkswagen Golf,blue,03/2023,2023,39980,190,Automatic,Petrol,8.0,9900.0
245308,volkswagen,Volkswagen Touareg,blue,01/2023,2023,88888,286,Automatic,Diesel,7.0,3899.0
245309,volkswagen,Volkswagen T-Roc,blue,06/2023,2023,47990,300,Automatic,Petrol,7.7,1999.0
245310,volkswagen,Volkswagen T-Cross,blue,05/2023,2023,29950,150,Automatic,Petrol,6.1,200.0
245311,volkswagen,Volkswagen Amarok,blue,05/2023,2023,66870,241,Automatic,Diesel,6.0,3900.0
245312,volkswagen,Volkswagen Tiguan,blue,05/2023,2023,52990,245,Automatic,Petrol,8.8,20.0
245314,volkswagen,Volkswagen T-Roc,blue,06/2023,2023,28990,150,Manual,Petrol,5.2,30.0
245316,volkswagen,Volkswagen Tiguan,blue,03/2023,2023,42389,150,Automatic,Petrol,6.6,50.0
245317,volkswagen,Volkswagen Golf,blue,03/2023,2023,41030,116,Manual,Diesel,4.3,15000.0
245318,volkswagen,Volkswagen Tiguan,blue,03/2023,2023,41889,150,Automatic,Petrol,6.6,900.0
245319,volkswagen,Volkswagen Taigo,blue,05/2023,2023,25550,110,Manual,Petrol,5.4,9.0
245322,volkswagen,Volkswagen Touareg,blue,01/2023,2023,83159,286,Automatic,Diesel,8.6,7900.0
245323,volkswagen,Volkswagen Touran,blue,06/2023,2023,35990,150,Manual,Petrol,6.8,10.0
245324,volkswagen,Volkswagen Tiguan,blue,04/2023,2023,69950,320,Automatic,Petrol,8.1,450.0
245325,volkswagen,Volkswagen Golf,blue,04/2023,2023,60990,333,Automatic,Petrol,7.9,3000.0
245326,volkswagen,Volkswagen Tiguan,blue,05/2023,2023,47990,190,Automatic,Petrol,8.2,1500.0
245327,volkswagen,Volkswagen Taigo,blue,03/2023,2023,29290,150,Automatic,Petrol,5.1,100.0
245329,volkswagen,Volkswagen T-Roc,blue,01/2023,2023,33970,150,Automatic,Petrol,6.1,6970.0
245330,volkswagen,Volkswagen Polo,blue,05/2023,2023,23490,95,Manual,Petrol,5.5,100.0
245331,volkswagen,Volkswagen Polo,blue,04/2023,2023,28780,110,Automatic,Petrol,5.5,3000.0
245332,volkswagen,Volkswagen T-Roc,blue,02/2023,2023,48600,300,Manual,Petrol,8.6,9999.0
245333,volkswagen,Volkswagen Tiguan Allspace,blue,06/2023,2023,59820,200,Automatic,Diesel,6.8,1250.0
245334,volkswagen,Volkswagen Polo,blue,06/2023,2023,22890,95,Manual,Petrol,5.2,1048.0
245335,volkswagen,Volkswagen Tiguan,blue,02/2023,2023,70120,320,Automatic,Petrol,9.9,4900.0
245336,volkswagen,Volkswagen Touran,blue,06/2023,2023,35990,150,Manual,Petrol,6.8,10.0
245337,volkswagen,Volkswagen T-Roc,blue,03/2023,2023,57840,300,Automatic,Petrol,8.6,4860.0
245338,volkswagen,Volkswagen T7 Multivan,blue,05/2023,2023,56995,150,Automatic,Diesel,6.5,5000.0
245339,volkswagen,Volkswagen T-Cross,blue,06/2023,2023,27150,110,Automatic,Petrol,6.6,200.0
245340,volkswagen,Volkswagen T-Roc,blue,06/2023,2023,53990,300,Automatic,Petrol,7.7,3000.0
245341,volkswagen,Volkswagen Tiguan,blue,02/2023,2023,67399,320,Automatic,Petrol,10.0,10.0
245342,volkswagen,Volkswagen Amarok,blue,05/2023,2023,64900,241,Automatic,Diesel,10.2,40.0
245343,volkswagen,Volkswagen Polo GTI,blue,04/2023,2023,30980,207,Automatic,Petrol,7.0,10.0
245344,volkswagen,Volkswagen T-Cross,blue,06/2023,2023,28380,110,Automatic,Petrol,6.2,10.0
245345,volkswagen,Volkswagen Passat Variant,blue,04/2023,2023,55990,200,Automatic,Diesel,5.0,1500.0
245346,volkswagen,Volkswagen Polo,blue,05/2023,2023,24360,95,Manual,Petrol,4.6,2000.0
245347,volkswagen,Volkswagen T-Cross,blue,05/2023,2023,24450,110,Manual,Petrol,5.8,7.0
245348,volkswagen,Volkswagen Golf,blue,05/2023,2023,62900,333,Automatic,Petrol,8.1,50.0
245349,volkswagen,Volkswagen T-Roc,blue,04/2023,2023,53290,300,Automatic,Petrol,8.8,1200.0
245350,volkswagen,Volkswagen T7 Multivan,blue,04/2023,2023,46999,136,Automatic,Petrol,6.7,70.0
245351,volkswagen,Volkswagen Golf R,blue,02/2023,2023,54950,320,Automatic,Petrol,7.6,1200.0
245352,volkswagen,Volkswagen T-Cross,blue,03/2023,2023,29630,150,Automatic,Petrol,6.0,9999.0
245354,volkswagen,Volkswagen Tiguan,blue,06/2023,2023,52950,245,Automatic,Petrol,8.9,4900.0
245356,volkswagen,Volkswagen Touareg,blue,06/2023,2023,86990,286,Automatic,Diesel,7.0,2000.0
245357,volkswagen,Volkswagen Golf R,blue,05/2023,2023,39900,150,Automatic,Petrol,5.7,1500.0
245358,volkswagen,Volkswagen T-Cross,blue,03/2023,2023,28879,150,Automatic,Petrol,6.1,3906.0
245359,volkswagen,Volkswagen T-Cross,blue,01/2023,2023,30990,150,Automatic,Petrol,5.8,500.0
245360,volkswagen,Volkswagen Polo,blue,03/2023,2023,27890,110,Automatic,Petrol,4.8,25.0
245361,volkswagen,Volkswagen Taigo,blue,03/2023,2023,28990,150,Automatic,Petrol,5.8,3424.0
245362,volkswagen,Volkswagen Taigo,blue,06/2023,2023,32900,110,Automatic,Petrol,6.0,500.0
245363,volkswagen,Volkswagen T-Cross,blue,06/2023,2023,29580,150,Automatic,Petrol,6.4,100.0
245367,volkswagen,Volkswagen Touran,blue,03/2023,2023,43490,150,Automatic,Diesel,5.5,2000.0
245368,volkswagen,Volkswagen Golf Variant,blue,02/2023,2023,51140,320,Automatic,Petrol,7.2,8000.0
245369,volkswagen,Volkswagen Tiguan,blue,04/2023,2023,73500,320,Automatic,Petrol,9.6,1200.0
245370,volkswagen,Volkswagen T-Roc,blue,06/2023,2023,43890,150,Automatic,Petrol,6.0,1500.0
245371,volkswagen,Volkswagen T-Roc,blue,03/2023,2023,37950,150,Automatic,Diesel,5.2,5000.0
245372,volkswagen,Volkswagen Golf,blue,03/2023,2023,31850,150,Manual,Petrol,5.2,5000.0
245374,volkswagen,Volkswagen Tiguan,blue,02/2023,2023,66150,320,Automatic,Petrol,9.8,1200.0
245376,volkswagen,Volkswagen Touran,blue,05/2023,2023,36900,150,Automatic,Petrol,6.5,50.0
245377,volkswagen,Volkswagen Polo,blue,05/2023,2023,23999,95,Automatic,Petrol,5.8,1211.0
245378,volkswagen,Volkswagen Golf,blue,01/2023,2023,52571,320,Automatic,Petrol,7.9,15.0
245379,volkswagen,Volkswagen Golf,blue,05/2023,2023,36490,131,Automatic,Petrol,5.7,200.0
245380,volkswagen,Volkswagen Touran,blue,02/2023,2023,50150,150,Automatic,Diesel,5.5,1200.0
245381,volkswagen,Volkswagen T-Roc,blue,05/2023,2023,44880,150,Automatic,Petrol,6.4,990.0
245382,volkswagen,Volkswagen T-Cross,blue,04/2023,2023,26280,110,Automatic,Petrol,6.2,10.0
245383,volkswagen,Volkswagen Golf R,blue,02/2023,2023,54950,320,Automatic,Petrol,7.9,1200.0
245384,volkswagen,Volkswagen Polo,blue,04/2023,2023,22850,95,Manual,Petrol,4.6,1100.0
245385,volkswagen,Volkswagen Touran,blue,04/2023,2023,35890,150,Manual,Petrol,6.5,30.0
245386,volkswagen,Volkswagen T-Roc,blue,02/2023,2023,46996,300,Automatic,Petrol,7.8,5500.0
245387,volkswagen,Volkswagen Taigo,blue,05/2023,2023,26930,110,Automatic,Petrol,4.9,15.0
245388,volkswagen,Volkswagen Golf,blue,03/2023,2023,32988,150,Manual,Petrol,5.8,1500.0
245389,volkswagen,Volkswagen T-Roc,blue,06/2023,2023,37930,150,Automatic,Petrol,5.4,250.0
245390,volkswagen,Volkswagen Golf R,blue,02/2023,2023,68849,320,Automatic,Petrol,7.0,1500.0
245391,volkswagen,Volkswagen Tiguan,blue,05/2023,2023,69150,320,Automatic,Petrol,10.0,5000.0
245392,volkswagen,Volkswagen Golf,blue,05/2023,2023,33670,150,Automatic,Petrol,5.1,10.0
245393,volkswagen,Volkswagen T6.1 Multivan,blue,05/2023,2023,89970,204,Automatic,Diesel,6.9,5.0
245394,volkswagen,Volkswagen Polo,blue,05/2023,2023,23980,95,Manual,Petrol,4.6,1500.0
245395,volkswagen,Volkswagen T-Cross,blue,04/2023,2023,33980,150,Automatic,Petrol,5.2,2000.0
245396,volkswagen,Volkswagen Taigo,blue,03/2023,2023,28450,110,Automatic,Petrol,6.0,1100.0
245397,volkswagen,Volkswagen Tiguan,blue,01/2023,2023,40750,150,Automatic,Petrol,6.9,10000.0
245398,volkswagen,Volkswagen T-Roc,blue,06/2023,2023,37880,150,Automatic,Petrol,6.1,1000.0
245401,volkswagen,Volkswagen Golf,blue,05/2023,2023,33670,150,Automatic,Petrol,5.1,10.0
245402,volkswagen,Volkswagen Touran,blue,05/2023,2023,37770,150,Automatic,Petrol,5.4,10.0
245403,volkswagen,Volkswagen Tiguan,blue,02/2023,2023,45990,150,Automatic,Diesel,5.7,9200.0
245404,volkswagen,Volkswagen T-Roc,blue,03/2023,2023,44888,190,Automatic,Petrol,7.8,4000.0
245405,volkswagen,Volkswagen T-Roc,blue,01/2023,2023,31950,150,Automatic,Petrol,6.3,2500.0
245406,volkswagen,Volkswagen Touareg,blue,02/2023,2023,89980,286,Automatic,Diesel,7.0,4800.0
245407,volkswagen,Volkswagen Tiguan,blue,03/2023,2023,55650,320,Automatic,Petrol,9.8,2500.0
245408,volkswagen,Volkswagen T-Cross,blue,01/2023,2023,33980,150,Automatic,Petrol,6.0,11000.0
245409,volkswagen,Volkswagen T-Cross,blue,03/2023,2023,32970,150,Automatic,Petrol,6.0,5000.0
245410,volkswagen,Volkswagen T-Roc,blue,01/2023,2023,44840,190,Automatic,Petrol,6.3,6360.0
245411,volkswagen,Volkswagen Taigo,blue,01/2023,2023,21980,95,Manual,Petrol,5.4,125.0
245412,volkswagen,Volkswagen Passat Variant,blue,03/2023,2023,49980,150,Automatic,Diesel,5.0,4990.0
245413,volkswagen,Volkswagen T-Roc,blue,03/2023,2023,31450,150,Automatic,Petrol,6.1,4900.0
245414,volkswagen,Volkswagen T-Cross,blue,06/2023,2023,29620,110,Automatic,Petrol,6.2,4900.0
245415,volkswagen,Volkswagen Taigo,blue,03/2023,2023,33680,110,Automatic,Petrol,4.9,1.0
245416,volkswagen,Volkswagen Touareg,blue,06/2023,2023,97146,286,Automatic,Diesel,8.4,1500.0
245417,volkswagen,Volkswagen Taigo,blue,06/2023,2023,29670,110,Automatic,Petrol,6.0,10.0
245418,volkswagen,Volkswagen Caddy,blue,06/2023,2023,40900,114,Manual,Petrol,6.7,5000.0
245419,volkswagen,Volkswagen Touran,blue,02/2023,2023,39450,150,Automatic,Petrol,6.5,1200.0
245420,volkswagen,Volkswagen T-Cross,blue,03/2023,2023,33250,150,Automatic,Petrol,5.1,5000.0
245421,volkswagen,Volkswagen Golf Variant,blue,04/2023,2023,42954,150,Manual,Petrol,5.8,10.0
245422,volkswagen,Volkswagen Golf,blue,03/2023,2023,27950,131,Manual,Petrol,5.1,200.0
245423,volkswagen,Volkswagen Golf Variant,blue,01/2023,2023,64889,320,Automatic,Petrol,7.2,1500.0
245424,volkswagen,Volkswagen Taigo,blue,02/2023,2023,23480,110,Manual,Petrol,5.5,50.0
245425,volkswagen,Volkswagen Caddy,blue,03/2023,2023,49890,122,Automatic,Diesel,4.6,1000.0
245426,volkswagen,Volkswagen Taigo,blue,01/2023,2023,30100,150,Automatic,Petrol,6.0,213.0
245427,volkswagen,Volkswagen Tiguan Allspace,blue,04/2023,2023,52980,200,Automatic,Diesel,6.8,4999.0
245428,volkswagen,Volkswagen Touran,blue,02/2023,2023,39650,150,Automatic,Petrol,6.5,1200.0
245429,volkswagen,Volkswagen Golf,blue,04/2023,2023,29100,150,Manual,Petrol,5.2,15.0
245430,volkswagen,Volkswagen Taigo,blue,02/2023,2023,31420,110,Manual,Petrol,5.9,3000.0
245431,volkswagen,Volkswagen Polo,blue,05/2023,2023,29789,110,Automatic,Petrol,5.8,4000.0
245432,volkswagen,Volkswagen Passat Variant,blue,03/2023,2023,58444,190,Automatic,Petrol,7.2,4000.0
245433,volkswagen,Volkswagen Tiguan,blue,02/2023,2023,34960,150,Automatic,Petrol,5.6,9345.0
245434,volkswagen,Volkswagen T-Roc,blue,05/2023,2023,40888,190,Automatic,Petrol,6.3,10.0
245435,volkswagen,Volkswagen Arteon,blue,03/2023,2023,62905,200,Automatic,Diesel,4.9,2003.0
